customer_id,customer_first_name,customer_last_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,shipping_type,order_item_discount,order_quantity,product_name,order_id,days_for_shipment_scheduled,days_for_shipment_real,ship_date,sales_per_order,profit_per_order
CUST1580,Noah,Rodriguez,Books,Corporate,Hyderabad,Delhi,India,North,Returned,2024-07-18,Standard Class,0.06,2,Biography,ORD10580,9,9,2024-07-27,1048.36,70.84
CUST1581,Ava,Garcia,Books,Corporate,Mumbai,Delhi,India,West,Returned,2024-07-31,First Class,0.16,2,Fiction Novel,ORD10581,8,9,2024-08-09,2813.82,525.1
CUST1582,John,Garcia,Sports,Corporate,Hyderabad,Maharashtra,India,South,Returned,2024-05-20,Second Class,0.27,1,Tennis Racket,ORD10582,7,6,2024-05-26,1975.68,328.17
CUST1583,Olivia,Jones,Sports,Corporate,Mumbai,Tamil Nadu,India,North,Returned,2023-03-23,Same Day,0.24,3,Football,ORD10583,7,9,2023-04-01,870.64,147.06
CUST1584,David,Jones,Electronics,Home Office,Chennai,Delhi,India,South,Shipped,2024-08-21,Second Class,0.02,2,Headphones,ORD10584,3,2,2024-08-23,3249.48,351.51
CUST1585,Olivia,Johnson,Beauty,Corporate,Chennai,West Bengal,India,South,Shipped,2023-01-02,Standard Class,0.21,4,Lipstick,ORD10585,9,7,2023-01-09,2727.86,281.79
CUST1586,Isabella,Davis,Sports,Home Office,Chennai,Telangana,India,West,Delivered,2023-07-23,Standard Class,0.17,3,Dumbbells,ORD10586,4,5,2023-07-28,1446.21,292.87
CUST1587,David,Davis,Electronics,Home Office,Hyderabad,Karnataka,India,West,Cancelled,2024-02-08,Standard Class,0.27,3,Smartwatch,ORD10587,9,8,2024-02-16,2450.88,248.43
CUST1588,Olivia,Smith,Toys,Home Office,Kolkata,Karnataka,India,West,Cancelled,2023-04-13,First Class,0.04,1,Doll,ORD10588,6,8,2023-04-21,3754.12,522.77
CUST1589,David,Davis,Toys,Corporate,Chennai,Delhi,India,South,Delivered,2024-06-19,First Class,0.16,4,Action Figure,ORD10589,6,7,2024-06-26,1105.83,208.96
CUST1590,David,Jones,Sports,Consumer,Mumbai,Karnataka,India,South,Cancelled,2024-01-03,Same Day,0.26,1,Dumbbells,ORD10590,7,7,2024-01-10,1535.24,101.21
CUST1591,Sophia,Johnson,Beauty,Consumer,Chennai,Karnataka,India,South,Delivered,2023-07-31,Second Class,0.12,4,Moisturizer,ORD10591,9,11,2023-08-11,1795.94,303.35
CUST1592,Michael,Johnson,Books,Corporate,Delhi,Maharashtra,India,West,Shipped,2024-07-30,Standard Class,0.14,1,Textbook,ORD10592,2,1,2024-07-31,3758.96,631.04
CUST1593,Michael,Garcia,Home & Kitchen,Consumer,Chennai,West Bengal,India,East,Returned,2023-07-28,Standard Class,0.02,4,Cookware Set,ORD10593,6,7,2023-08-04,4249.92,794.08
CUST1594,Sophia,Rodriguez,Beauty,Consumer,Hyderabad,West Bengal,India,North,Returned,2023-04-27,Standard Class,0.08,4,Perfume,ORD10594,9,11,2023-05-08,1944.3,241.07
CUST1595,Noah,Smith,Clothing,Home Office,Kolkata,Maharashtra,India,East,Shipped,2024-04-22,Standard Class,0.1,4,Jeans,ORD10595,4,5,2024-04-27,1553.44,217.16
CUST1596,Emma,Garcia,Toys,Home Office,Delhi,Maharashtra,India,South,Returned,2023-04-15,First Class,0.28,2,Puzzle,ORD10596,5,6,2023-04-21,4458.29,517.13
CUST1597,Noah,Rodriguez,Sports,Corporate,Hyderabad,Karnataka,India,South,Returned,2024-05-09,Second Class,0.08,3,Football,ORD10597,9,10,2024-05-19,4996.89,1057.51
CUST1598,John,Davis,Sports,Corporate,Hyderabad,Tamil Nadu,India,East,Cancelled,2023-02-15,Second Class,0.14,4,Tennis Racket,ORD10598,4,3,2023-02-18,3384.73,257.65
CUST1599,John,Garcia,Books,Consumer,Hyderabad,Telangana,India,South,Shipped,2023-11-27,Same Day,0.2,2,Fiction Novel,ORD10599,7,9,2023-12-06,4950.91,1201.05
CUST1600,David,Williams,Clothing,Home Office,Mumbai,Telangana,India,North,Cancelled,2023-08-04,First Class,0.05,2,T-Shirt,ORD10600,7,5,2023-08-09,3333.83,589.98
CUST1601,Olivia,Davis,Books,Corporate,Hyderabad,Karnataka,India,South,Cancelled,2024-05-06,Standard Class,0.15,1,Biography,ORD10601,3,1,2024-05-07,3693.96,839.94
CUST1602,Olivia,Rodriguez,Clothing,Corporate,Mumbai,Telangana,India,North,Returned,2024-03-24,Second Class,0.22,3,Jeans,ORD10602,8,7,2024-03-31,2004.41,271.09
CUST1603,Michael,Smith,Home & Kitchen,Corporate,Hyderabad,Maharashtra,India,East,Returned,2024-06-19,Second Class,0.26,3,Mixer,ORD10603,6,5,2024-06-24,2221.54,258.71
CUST1604,Liam,Rodriguez,Toys,Corporate,Bangalore,West Bengal,India,East,Shipped,2024-05-25,First Class,0.19,1,Board Game,ORD10604,8,9,2024-06-03,806.26,185.56
CUST1605,Noah,Garcia,Sports,Corporate,Delhi,Telangana,India,South,Returned,2024-04-02,Same Day,0.2,3,Dumbbells,ORD10605,9,11,2024-04-13,4131.48,288.27
CUST1606,Isabella,Garcia,Sports,Corporate,Bangalore,Karnataka,India,North,Returned,2024-06-30,Same Day,0.04,1,Dumbbells,ORD10606,8,10,2024-07-10,4662.19,342.3
CUST1607,Ava,Brown,Home & Kitchen,Consumer,Hyderabad,Tamil Nadu,India,South,Shipped,2024-06-19,Standard Class,0.28,2,Lamp,ORD10607,6,6,2024-06-25,3154.85,346.62
CUST1608,Olivia,Smith,Electronics,Home Office,Delhi,Karnataka,India,West,Returned,2024-06-23,Same Day,0.04,2,Headphones,ORD10608,6,6,2024-06-29,1783.87,431.62
CUST1609,Ava,Martinez,Toys,Home Office,Delhi,Delhi,India,West,Cancelled,2024-04-28,Second Class,0.23,4,Action Figure,ORD10609,9,7,2024-05-05,854.68,150.95
CUST1610,David,Davis,Books,Corporate,Kolkata,Karnataka,India,West,Shipped,2023-01-16,Same Day,0.08,1,Biography,ORD10610,7,7,2023-01-23,1399.27,225.06
CUST1611,Ava,Johnson,Home & Kitchen,Home Office,Bangalore,Maharashtra,India,West,Returned,2024-07-24,Standard Class,0.28,2,Mixer,ORD10611,6,6,2024-07-30,1351.51,258.23
CUST1612,Isabella,Smith,Books,Home Office,Kolkata,West Bengal,India,South,Delivered,2023-08-31,Second Class,0.22,2,Fiction Novel,ORD10612,2,0,2023-08-31,3106.29,414.67
CUST1613,Sophia,Johnson,Beauty,Home Office,Delhi,West Bengal,India,West,Shipped,2023-07-26,Same Day,0.23,1,Perfume,ORD10613,2,0,2023-07-26,4730.68,953.77
CUST1614,Isabella,Smith,Sports,Corporate,Mumbai,Telangana,India,North,Shipped,2023-09-28,Same Day,0.07,2,Yoga Mat,ORD10614,5,5,2023-10-03,336.53,43.29
CUST1615,Ava,Smith,Books,Corporate,Delhi,Maharashtra,India,East,Delivered,2023-04-25,First Class,0.13,3,Comics,ORD10615,6,8,2023-05-03,105.01,22.61
CUST1616,Isabella,Rodriguez,Clothing,Home Office,Kolkata,Delhi,India,East,Returned,2024-08-02,Standard Class,0.19,2,Dress,ORD10616,3,3,2024-08-05,3040.89,314.61
CUST1617,Emma,Smith,Books,Home Office,Bangalore,Maharashtra,India,West,Returned,2023-10-26,Same Day,0.23,1,Fiction Novel,ORD10617,5,6,2023-11-01,1491.9,157.41
CUST1618,David,Brown,Beauty,Corporate,Hyderabad,Karnataka,India,West,Shipped,2024-04-27,First Class,0.03,3,Shampoo,ORD10618,7,8,2024-05-05,4414.69,681.97
CUST1619,Noah,Martinez,Toys,Consumer,Hyderabad,Maharashtra,India,West,Shipped,2024-02-01,Second Class,0.29,3,Doll,ORD10619,6,7,2024-02-08,1703.53,231.94
CUST1620,Sophia,Garcia,Sports,Home Office,Bangalore,Maharashtra,India,South,Returned,2024-01-29,First Class,0.27,2,Yoga Mat,ORD10620,2,1,2024-01-30,1519.71,272.98
CUST1621,Olivia,Miller,Home & Kitchen,Consumer,Hyderabad,Delhi,India,East,Returned,2023-03-16,First Class,0.08,4,Vacuum Cleaner,ORD10621,3,4,2023-03-20,1420.6,174.53
CUST1622,John,Johnson,Beauty,Home Office,Hyderabad,Karnataka,India,West,Cancelled,2024-04-26,Same Day,0.25,3,Lipstick,ORD10622,9,11,2024-05-07,809.78,77.83
CUST1623,Noah,Garcia,Sports,Consumer,Kolkata,Tamil Nadu,India,North,Shipped,2023-04-13,Same Day,0.16,1,Football,ORD10623,5,4,2023-04-17,2949.5,424.62
CUST1624,John,Miller,Books,Consumer,Bangalore,Tamil Nadu,India,West,Shipped,2023-10-24,Same Day,0.14,4,Textbook,ORD10624,3,2,2023-10-26,924.25,149.91
CUST1625,David,Martinez,Toys,Consumer,Chennai,West Bengal,India,East,Delivered,2023-06-27,First Class,0.09,4,Doll,ORD10625,6,7,2023-07-04,2180.69,171.23
CUST1626,Sophia,Martinez,Electronics,Corporate,Mumbai,Telangana,India,West,Cancelled,2023-08-03,Second Class,0.17,3,Headphones,ORD10626,4,4,2023-08-07,2358.76,380.57
CUST1627,Michael,Johnson,Toys,Consumer,Mumbai,Maharashtra,India,East,Returned,2023-11-11,Standard Class,0.22,2,Puzzle,ORD10627,3,1,2023-11-12,200.41,22.82
CUST1628,Olivia,Johnson,Electronics,Consumer,Hyderabad,West Bengal,India,West,Cancelled,2023-02-08,First Class,0.12,4,Smartwatch,ORD10628,3,3,2023-02-11,182.36,23.43
CUST1629,Emma,Martinez,Clothing,Consumer,Mumbai,Delhi,India,North,Returned,2023-09-16,Same Day,0.19,2,Dress,ORD10629,7,7,2023-09-23,2649.04,280.44
CUST1630,Michael,Miller,Toys,Home Office,Bangalore,Tamil Nadu,India,West,Returned,2023-01-07,Standard Class,0.21,3,Board Game,ORD10630,2,1,2023-01-08,3510.57,829.48
CUST1631,David,Smith,Sports,Consumer,Bangalore,Maharashtra,India,North,Cancelled,2023-02-18,Second Class,0.21,1,Tennis Racket,ORD10631,9,8,2023-02-26,4716.5,880.42
CUST1632,Noah,Davis,Electronics,Home Office,Delhi,Delhi,India,North,Shipped,2024-06-21,Standard Class,0.02,4,Smartwatch,ORD10632,6,5,2024-06-26,977.68,100.2
CUST1633,Emma,Williams,Home & Kitchen,Consumer,Delhi,Telangana,India,West,Returned,2023-06-10,Same Day,0.26,1,Mixer,ORD10633,3,5,2023-06-15,605.97,108.47
CUST1634,Isabella,Garcia,Sports,Consumer,Mumbai,Delhi,India,North,Cancelled,2023-06-25,First Class,0.14,2,Tennis Racket,ORD10634,6,8,2023-07-03,355.23,78.05
CUST1635,Ava,Rodriguez,Home & Kitchen,Corporate,Chennai,Maharashtra,India,South,Delivered,2024-08-13,First Class,0.08,2,Lamp,ORD10635,2,0,2024-08-13,2236.6,291.49
CUST1636,Emma,Garcia,Toys,Home Office,Delhi,Telangana,India,West,Cancelled,2023-01-02,Same Day,0.07,1,Board Game,ORD10636,7,6,2023-01-08,3153.42,681.11
CUST1637,David,Rodriguez,Home & Kitchen,Consumer,Delhi,Delhi,India,West,Delivered,2024-03-30,First Class,0.14,3,Lamp,ORD10637,6,7,2024-04-06,4218.71,341.22
CUST1638,Liam,Miller,Electronics,Home Office,Bangalore,Telangana,India,North,Returned,2023-10-03,Same Day,0.27,3,Smartphone,ORD10638,8,7,2023-10-10,3444.96,739.14
CUST1639,Ava,Rodriguez,Sports,Home Office,Chennai,Maharashtra,India,North,Cancelled,2024-05-12,First Class,0.11,4,Tennis Racket,ORD10639,2,4,2024-05-16,1120.97,177.18
CUST1640,John,Johnson,Books,Corporate,Hyderabad,Maharashtra,India,West,Cancelled,2023-01-28,First Class,0.22,4,Comics,ORD10640,2,1,2023-01-29,2362.67,223.5
CUST1641,Olivia,Davis,Beauty,Corporate,Mumbai,Telangana,India,South,Delivered,2023-11-29,First Class,0.03,3,Lipstick,ORD10641,9,11,2023-12-10,4560.7,599.4
CUST1642,John,Davis,Electronics,Corporate,Delhi,Karnataka,India,North,Cancelled,2023-01-01,Second Class,0.14,3,Smartwatch,ORD10642,5,4,2023-01-05,1701.03,421.17
CUST1643,Emma,Johnson,Electronics,Corporate,Chennai,West Bengal,India,North,Cancelled,2023-07-07,Second Class,0.3,1,Smartwatch,ORD10643,7,8,2023-07-15,2543.78,525.83
CUST1644,John,Brown,Books,Corporate,Chennai,Delhi,India,East,Returned,2023-02-25,Same Day,0.23,2,Biography,ORD10644,7,5,2023-03-02,4796.97,791.58
CUST1645,David,Miller,Sports,Corporate,Mumbai,Delhi,India,South,Cancelled,2024-06-30,Second Class,0.06,2,Yoga Mat,ORD10645,9,10,2024-07-10,3700.07,270.23
CUST1646,Isabella,Brown,Sports,Corporate,Chennai,Karnataka,India,South,Shipped,2023-04-22,Same Day,0.15,4,Yoga Mat,ORD10646,8,10,2023-05-02,3763.93,502.72
CUST1647,Noah,Brown,Toys,Corporate,Chennai,Karnataka,India,West,Delivered,2023-11-06,Standard Class,0.07,3,Action Figure,ORD10647,6,6,2023-11-12,1336.44,137.13
CUST1648,Olivia,Garcia,Home & Kitchen,Consumer,Chennai,Karnataka,India,South,Cancelled,2023-02-05,Standard Class,0.12,1,Mixer,ORD10648,4,5,2023-02-10,2132.02,136.88
CUST1649,John,Martinez,Toys,Home Office,Delhi,Tamil Nadu,India,West,Delivered,2024-03-14,Second Class,0.23,4,Action Figure,ORD10649,8,7,2024-03-21,503.48,79.77
CUST1650,John,Garcia,Books,Corporate,Mumbai,Tamil Nadu,India,East,Delivered,2024-08-14,Standard Class,0.23,1,Biography,ORD10650,5,3,2024-08-17,3071.98,699.91
CUST1651,Emma,Martinez,Toys,Corporate,Chennai,Telangana,India,South,Delivered,2024-08-17,Standard Class,0.07,3,Board Game,ORD10651,7,6,2024-08-23,608.28,112.6
CUST1652,Noah,Williams,Books,Home Office,Chennai,Tamil Nadu,India,North,Cancelled,2024-07-30,First Class,0.28,3,Fiction Novel,ORD10652,2,1,2024-07-31,4195.96,419.33
CUST1653,Michael,Rodriguez,Sports,Consumer,Delhi,Maharashtra,India,East,Cancelled,2023-11-21,First Class,0.18,3,Football,ORD10653,7,8,2023-11-29,4091.31,673.91
CUST1654,John,Martinez,Home & Kitchen,Home Office,Mumbai,Telangana,India,West,Delivered,2023-11-03,Same Day,0.11,2,Lamp,ORD10654,8,6,2023-11-09,2714.66,647.85
CUST1655,David,Johnson,Toys,Home Office,Bangalore,Delhi,India,East,Shipped,2024-06-17,Standard Class,0.15,3,Doll,ORD10655,4,4,2024-06-21,791.71,154.05
CUST1656,Liam,Garcia,Electronics,Corporate,Delhi,West Bengal,India,West,Delivered,2023-04-19,Same Day,0.18,4,Smartphone,ORD10656,3,2,2023-04-21,225.34,42.34
CUST1657,Olivia,Miller,Clothing,Home Office,Mumbai,Maharashtra,India,East,Shipped,2024-01-07,Same Day,0.17,2,Dress,ORD10657,3,1,2024-01-08,4003.87,975.47
CUST1658,John,Rodriguez,Beauty,Home Office,Chennai,Delhi,India,West,Delivered,2023-12-23,Standard Class,0.15,1,Moisturizer,ORD10658,9,9,2024-01-01,3040.69,637.86
CUST1659,David,Williams,Electronics,Corporate,Mumbai,Delhi,India,South,Returned,2023-06-30,Second Class,0.15,4,Smartwatch,ORD10659,7,6,2023-07-06,3583.56,277.1
CUST1660,David,Martinez,Sports,Corporate,Mumbai,Telangana,India,North,Delivered,2023-12-22,Standard Class,0.05,4,Tennis Racket,ORD10660,7,5,2023-12-27,1588.65,189.89
CUST1661,Olivia,Williams,Beauty,Corporate,Hyderabad,Karnataka,India,West,Delivered,2023-03-09,First Class,0.24,1,Lipstick,ORD10661,5,6,2023-03-15,2596.47,631.02
CUST1662,Michael,Miller,Clothing,Corporate,Mumbai,Karnataka,India,East,Cancelled,2023-10-19,Standard Class,0.16,2,T-Shirt,ORD10662,7,6,2023-10-25,3761.15,556.43
CUST1663,David,Brown,Clothing,Home Office,Bangalore,Maharashtra,India,West,Shipped,2023-06-30,Second Class,0.04,4,Dress,ORD10663,4,3,2023-07-03,2366.56,171.17
CUST1664,Liam,Davis,Home & Kitchen,Home Office,Mumbai,Karnataka,India,West,Returned,2024-04-10,Same Day,0.23,4,Vacuum Cleaner,ORD10664,7,5,2024-04-15,3046.78,431.79
CUST1665,David,Miller,Beauty,Consumer,Bangalore,Delhi,India,West,Shipped,2024-03-09,Same Day,0.28,4,Moisturizer,ORD10665,6,5,2024-03-14,3969.67,751.85
CUST1666,David,Jones,Home & Kitchen,Consumer,Chennai,Karnataka,India,East,Returned,2024-04-08,First Class,0.28,2,Vacuum Cleaner,ORD10666,8,8,2024-04-16,1154.58,288.08
CUST1667,David,Miller,Electronics,Home Office,Bangalore,Tamil Nadu,India,North,Delivered,2024-06-17,First Class,0.11,2,Smartphone,ORD10667,9,8,2024-06-25,423.05,48.56
CUST1668,Isabella,Williams,Books,Consumer,Chennai,Karnataka,India,South,Cancelled,2023-03-07,First Class,0.04,2,Comics,ORD10668,4,6,2023-03-13,2705.94,413.51
CUST1669,Isabella,Johnson,Books,Home Office,Chennai,Delhi,India,North,Cancelled,2023-01-21,Same Day,0.16,4,Fiction Novel,ORD10669,5,5,2023-01-26,404.42,91.37
CUST1670,Michael,Garcia,Books,Consumer,Bangalore,Telangana,India,West,Shipped,2024-01-19,First Class,0.03,3,Biography,ORD10670,6,4,2024-01-23,3856.13,466.8
CUST1671,John,Johnson,Beauty,Corporate,Delhi,Maharashtra,India,East,Cancelled,2024-07-12,Standard Class,0.28,1,Shampoo,ORD10671,6,6,2024-07-18,3624.14,260.4
CUST1672,David,Williams,Books,Consumer,Kolkata,West Bengal,India,North,Shipped,2023-02-08,Same Day,0.06,3,Biography,ORD10672,8,10,2023-02-18,4420.39,1059.95
CUST1673,Noah,Garcia,Electronics,Corporate,Mumbai,Karnataka,India,West,Shipped,2023-10-12,Second Class,0.08,2,Headphones,ORD10673,3,5,2023-10-17,3233.85,477.6
CUST1674,John,Jones,Home & Kitchen,Corporate,Hyderabad,Delhi,India,South,Returned,2024-08-19,Same Day,0.12,4,Mixer,ORD10674,4,3,2024-08-22,429.27,64.63
CUST1675,Michael,Davis,Beauty,Corporate,Kolkata,West Bengal,India,South,Shipped,2023-12-02,Standard Class,0.11,4,Lipstick,ORD10675,8,7,2023-12-09,1340.45,233.56
CUST1676,Sophia,Rodriguez,Home & Kitchen,Corporate,Mumbai,West Bengal,India,South,Returned,2023-07-07,Standard Class,0.24,3,Lamp,ORD10676,6,7,2023-07-14,4058.87,205.81
CUST1677,John,Williams,Beauty,Consumer,Mumbai,Tamil Nadu,India,West,Cancelled,2023-08-31,First Class,0.14,3,Shampoo,ORD10677,5,5,2023-09-05,918.95,217.08
CUST1678,John,Martinez,Home & Kitchen,Home Office,Chennai,West Bengal,India,East,Shipped,2023-03-14,Same Day,0.05,1,Vacuum Cleaner,ORD10678,8,9,2023-03-23,3522.55,430.77
CUST1679,Ava,Williams,Clothing,Corporate,Mumbai,Telangana,India,North,Shipped,2024-04-23,Same Day,0.08,4,T-Shirt,ORD10679,3,5,2024-04-28,3923.27,507.62
CUST1680,Emma,Williams,Home & Kitchen,Consumer,Hyderabad,Delhi,India,South,Delivered,2024-07-14,Same Day,0.15,3,Cookware Set,ORD10680,6,5,2024-07-19,1717.55,145.69
CUST1681,Ava,Garcia,Books,Corporate,Mumbai,Delhi,India,West,Shipped,2023-04-11,Second Class,0.04,1,Biography,ORD10681,8,7,2023-04-18,1679.26,210.97
CUST1682,Liam,Smith,Clothing,Consumer,Bangalore,Karnataka,India,West,Shipped,2024-05-28,First Class,0.18,2,Jacket,ORD10682,4,3,2024-05-31,2833.23,597.21
CUST1683,Isabella,Miller,Home & Kitchen,Consumer,Kolkata,Karnataka,India,North,Delivered,2023-06-25,Standard Class,0.17,3,Vacuum Cleaner,ORD10683,3,1,2023-06-26,4320.3,907.26
CUST1684,Isabella,Smith,Beauty,Consumer,Bangalore,Karnataka,India,South,Delivered,2023-08-26,Standard Class,0.21,2,Perfume,ORD10684,4,6,2023-09-01,1197.14,283.91
CUST1685,Emma,Jones,Beauty,Home Office,Hyderabad,Telangana,India,West,Cancelled,2023-02-28,First Class,0.28,1,Perfume,ORD10685,4,3,2023-03-03,4712.17,615.63
CUST1686,Olivia,Martinez,Beauty,Consumer,Mumbai,West Bengal,India,North,Shipped,2023-04-09,Standard Class,0.27,2,Perfume,ORD10686,4,6,2023-04-15,3035.68,582.07
CUST1687,Olivia,Davis,Sports,Consumer,Hyderabad,West Bengal,India,East,Cancelled,2024-05-09,Standard Class,0.28,4,Yoga Mat,ORD10687,8,7,2024-05-16,4961.42,751.39
CUST1688,Michael,Brown,Electronics,Home Office,Chennai,Tamil Nadu,India,East,Cancelled,2024-05-28,First Class,0.07,4,Headphones,ORD10688,3,3,2024-05-31,539.11,113.65
CUST1689,Emma,Jones,Beauty,Home Office,Bangalore,Telangana,India,East,Delivered,2023-10-24,Standard Class,0.04,2,Moisturizer,ORD10689,8,10,2023-11-03,720.15,138.63
CUST1690,John,Brown,Clothing,Consumer,Bangalore,Karnataka,India,South,Returned,2023-07-30,Same Day,0.09,4,Jacket,ORD10690,8,9,2023-08-08,4150.54,512.93
CUST1691,Olivia,Brown,Beauty,Home Office,Delhi,Maharashtra,India,North,Cancelled,2023-05-03,Second Class,0.27,1,Shampoo,ORD10691,8,6,2023-05-09,4337.3,508.92
CUST1692,David,Davis,Sports,Corporate,Mumbai,Tamil Nadu,India,North,Returned,2023-08-17,First Class,0.29,4,Dumbbells,ORD10692,6,7,2023-08-24,2282.75,229.39
CUST1693,Noah,Johnson,Books,Corporate,Chennai,Maharashtra,India,West,Shipped,2024-08-16,Second Class,0.26,2,Textbook,ORD10693,7,9,2024-08-25,3598.95,594.92
CUST1694,John,Smith,Clothing,Home Office,Bangalore,West Bengal,India,West,Delivered,2024-01-23,Standard Class,0.03,2,Jeans,ORD10694,2,1,2024-01-24,4351.03,1056.29
CUST1695,Liam,Williams,Sports,Home Office,Bangalore,Tamil Nadu,India,West,Shipped,2023-05-20,Standard Class,0.28,2,Football,ORD10695,6,8,2023-05-28,311.33,28.02
CUST1696,David,Rodriguez,Books,Consumer,Chennai,Tamil Nadu,India,North,Shipped,2024-06-24,Same Day,0.13,3,Fiction Novel,ORD10696,3,1,2024-06-25,2912.36,201.1
CUST1697,David,Brown,Toys,Home Office,Hyderabad,Delhi,India,West,Delivered,2024-01-26,First Class,0.0,2,Doll,ORD10697,2,4,2024-01-30,4282.06,316.36
CUST1698,Emma,Martinez,Toys,Consumer,Hyderabad,West Bengal,India,North,Shipped,2023-09-27,Standard Class,0.13,1,Board Game,ORD10698,2,1,2023-09-28,2050.96,423.77
CUST1699,Michael,Jones,Clothing,Corporate,Mumbai,West Bengal,India,North,Delivered,2023-01-12,First Class,0.01,4,Jacket,ORD10699,2,3,2023-01-15,1581.68,189.83
CUST1700,Liam,Johnson,Home & Kitchen,Home Office,Delhi,Telangana,India,East,Returned,2024-01-24,First Class,0.16,4,Lamp,ORD10700,7,7,2024-01-31,3998.96,379.39
CUST1701,Olivia,Brown,Electronics,Consumer,Bangalore,Tamil Nadu,India,West,Shipped,2023-12-03,First Class,0.1,3,Smartphone,ORD10701,8,9,2023-12-12,1745.35,210.43
CUST1702,Emma,Johnson,Electronics,Consumer,Delhi,West Bengal,India,East,Delivered,2024-05-20,First Class,0.14,3,Laptop,ORD10702,9,8,2024-05-28,115.55,20.69
CUST1703,Olivia,Johnson,Sports,Corporate,Hyderabad,Tamil Nadu,India,South,Cancelled,2023-04-16,First Class,0.18,1,Yoga Mat,ORD10703,5,4,2023-04-20,4801.91,765.22
CUST1704,Emma,Brown,Books,Home Office,Hyderabad,Telangana,India,South,Shipped,2023-02-01,Second Class,0.26,2,Comics,ORD10704,3,1,2023-02-02,3001.4,596.43
CUST1705,Emma,Garcia,Electronics,Corporate,Kolkata,Telangana,India,South,Returned,2023-03-15,Same Day,0.2,3,Laptop,ORD10705,9,11,2023-03-26,4115.64,484.88
CUST1706,Emma,Miller,Books,Consumer,Mumbai,Delhi,India,North,Delivered,2023-06-20,First Class,0.13,4,Comics,ORD10706,7,9,2023-06-29,4143.98,581.84
CUST1707,Michael,Martinez,Books,Consumer,Kolkata,Tamil Nadu,India,North,Shipped,2023-03-10,Second Class,0.25,3,Comics,ORD10707,7,8,2023-03-18,425.41,29.95
CUST1708,Emma,Williams,Sports,Home Office,Kolkata,West Bengal,India,North,Shipped,2023-12-28,Standard Class,0.27,3,Dumbbells,ORD10708,5,5,2024-01-02,937.21,60.55
CUST1709,Sophia,Williams,Sports,Consumer,Kolkata,West Bengal,India,West,Shipped,2024-03-08,First Class,0.04,2,Football,ORD10709,2,2,2024-03-10,1624.49,231.41
CUST1710,Noah,Martinez,Sports,Home Office,Mumbai,Tamil Nadu,India,East,Returned,2023-04-10,Standard Class,0.16,3,Football,ORD10710,8,6,2023-04-16,1671.43,184.39
CUST1711,Olivia,Garcia,Electronics,Corporate,Mumbai,Tamil Nadu,India,North,Delivered,2023-01-09,First Class,0.09,1,Smartwatch,ORD10711,5,4,2023-01-13,3328.05,574.29
CUST1712,John,Williams,Toys,Home Office,Chennai,Tamil Nadu,India,East,Cancelled,2024-07-27,Second Class,0.01,4,Board Game,ORD10712,9,7,2024-08-03,3153.35,184.79
CUST1713,Ava,Johnson,Sports,Home Office,Delhi,Karnataka,India,East,Cancelled,2023-01-29,Second Class,0.2,2,Tennis Racket,ORD10713,9,11,2023-02-09,2523.49,187.63
CUST1714,Liam,Davis,Electronics,Consumer,Delhi,West Bengal,India,East,Cancelled,2023-04-24,Second Class,0.26,4,Headphones,ORD10714,5,4,2023-04-28,1135.19,253.19
CUST1715,Isabella,Jones,Sports,Consumer,Chennai,Telangana,India,West,Delivered,2024-04-06,Same Day,0.05,1,Football,ORD10715,7,5,2024-04-11,1971.72,321.91
CUST1716,Michael,Smith,Beauty,Home Office,Chennai,West Bengal,India,West,Cancelled,2023-05-23,Standard Class,0.24,1,Perfume,ORD10716,3,4,2023-05-27,2763.61,531.75
CUST1717,John,Williams,Books,Consumer,Hyderabad,Karnataka,India,South,Returned,2024-01-25,Same Day,0.26,3,Comics,ORD10717,4,6,2024-01-31,2393.13,522.65
CUST1718,David,Martinez,Sports,Consumer,Kolkata,Tamil Nadu,India,South,Delivered,2023-06-06,First Class,0.27,3,Yoga Mat,ORD10718,8,8,2023-06-14,723.73,103.32
CUST1719,Sophia,Davis,Clothing,Consumer,Chennai,Delhi,India,East,Shipped,2023-12-01,Standard Class,0.08,3,Jacket,ORD10719,9,7,2023-12-08,3282.6,663.78
CUST1720,Isabella,Brown,Books,Home Office,Bangalore,Tamil Nadu,India,South,Returned,2023-09-17,Second Class,0.27,4,Comics,ORD10720,9,11,2023-09-28,457.95,70.94
CUST1721,Ava,Miller,Books,Consumer,Delhi,Tamil Nadu,India,East,Shipped,2023-03-23,Standard Class,0.1,1,Textbook,ORD10721,5,7,2023-03-30,1953.15,184.67
CUST1722,John,Martinez,Sports,Home Office,Chennai,Karnataka,India,West,Cancelled,2024-03-16,Second Class,0.17,2,Football,ORD10722,8,8,2024-03-24,3579.14,420.66
CUST1723,Isabella,Johnson,Toys,Consumer,Bangalore,West Bengal,India,West,Returned,2023-06-21,Same Day,0.02,3,Doll,ORD10723,5,5,2023-06-26,198.12,29.34
CUST1724,John,Miller,Home & Kitchen,Corporate,Bangalore,Tamil Nadu,India,West,Delivered,2023-08-19,Same Day,0.01,4,Cookware Set,ORD10724,2,2,2023-08-21,2892.92,327.99
CUST1725,Sophia,Jones,Toys,Consumer,Bangalore,West Bengal,India,North,Returned,2023-03-16,Second Class,0.22,3,Doll,ORD10725,8,6,2023-03-22,1739.15,203.66
